numMC,PL,callday, maxloss,,-0.11%,0.864%
7668,0.000452361,548,-0.00511356,,,
7669,0.00182434,367,-0.00143057,,,
7670,0.00427172,183,-0.00105649,,,
7671,-0.00212381,548,-0.00533499,,,
7672,-0.00071801,183,-0.000886677,,,
7673,-0.0193485,548,-0.0193485,,,
7674,-0.00241784,183,-0.00387364,,,
7675,-0.00126494,183,-0.00189961,,,
7676,-0.0148963,183,-0.0148963,,,
7677,-0.0046427,183,-0.0046427,,,
7678,-0.000186206,183,-0.00124298,,,
7679,0.00343496,183,-0.000775435,,,
7680,0.00103508,183,-0.000803011,,,
7681,-0.00241754,183,-0.00402625,,,
7682,0.00953595,548,-0.00203635,,,
7683,-7.73E-05,183,-0.00310337,,,
7684,-0.0218342,1097,-0.0218342,,,
7685,0.000339546,183,-0.000433814,,,
7686,0.00814825,183,-0.000315429,,,
7687,-0.000144323,183,-0.000440901,,,
7688,-0.00100916,183,-0.00134439,,,
7689,-0.00282012,732,-0.00753944,,,
7690,-0.00105416,183,-0.00237865,,,
7691,-0.00239569,183,-0.0027779,,,
7692,-0.0101151,548,-0.0110083,,,
7693,0.00200862,183,-0.00132593,,,
7694,-0.000454348,183,-0.00128065,,,
7695,0.000385748,1097,-0.00970032,,,
7696,0.00720767,183,-0.000928739,,,
7697,-0.00235959,183,-0.00319899,,,
7698,0.00449273,183,-2.04E-05,,,
7699,0.00385269,183,-0.00102362,,,
7700,0.00084704,183,-0.000508092,,,
7701,-0.00527765,732,-0.00746277,,,
7702,0.00451505,913,-0.000540881,,,
7703,-0.00120394,183,-0.00155409,,,
7704,0.00103956,183,-0.00156384,,,
7705,-0.0211479,183,-0.0211479,,,
7706,-0.00178414,183,-0.00256321,,,
7707,0.00412636,183,0,,,
7708,-0.00127427,183,-0.00432383,,,
7709,-0.00166802,183,-0.00176725,,,
7710,-0.00392732,183,-0.00454276,,,
7711,-0.00408492,913,-0.00711177,,,
7712,0.00549892,548,-0.00226267,,,
7713,-0.00282136,183,-0.0032038,,,
7714,-0.00444193,183,-0.00532577,,,
7715,-0.01744,1097,-0.01744,,,
7716,-0.00145863,183,-0.00178041,,,
7717,-0.0145366,183,-0.0145366,,,
7718,-0.00301869,548,-0.00301869,,,
7719,-0.00679683,183,-0.00679683,,,
7720,-0.0140656,1097,-0.0201167,,,
7721,-0.00138517,183,-0.00277825,,,
7722,-0.00591265,183,-0.00591265,,,
7723,-0.0243871,183,-0.0243871,,,
7724,0.0090529,913,-0.00341418,,,
7725,-0.00129201,183,-0.00181075,,,
7726,0.0138525,183,-0.00202585,,,
7727,-0.00448538,367,-0.00632607,,,
7728,-0.005773,183,-0.00717804,,,
7729,4.50E-05,183,-0.00166476,,,
7730,0.00466331,183,-0.000393786,,,
7731,0.00297977,183,-3.38E-05,,,
7732,0.000344414,1097,-0.00129198,,,
7733,0.00327822,548,-0.00157443,,,
7734,0.00731859,548,-0.000437014,,,
7735,0.00198869,1097,0,,,
7736,0.00314491,183,-9.90E-05,,,
7737,-0.00149434,183,-0.00196567,,,
7738,0.0120346,367,-0.000727445,,,
7739,-0.00286691,548,-0.006983,,,
7740,-0.000708151,183,-0.00121729,,,
7741,-0.0012501,183,-0.00284738,,,
7742,-0.000829037,183,-0.00230348,,,
7743,-2.74E-05,732,-0.000717159,,,
7744,-0.00566212,183,-0.00598019,,,
7745,-0.000624914,183,-0.0041192,,,
7746,0.00260093,183,-0.0018563,,,
7747,-0.000735704,183,-0.000996243,,,
7748,0.00336437,367,-0.0014704,,,
7749,-0.00690481,913,-0.00727522,,,
7750,-0.0124016,183,-0.0124016,,,
7751,-0.0107246,548,-0.0132922,,,
7752,0.0132076,367,-0.00314678,,,
7753,-0.00210019,183,-0.00265033,,,
7754,0.000203261,183,-0.00167113,,,
7755,-8.94E-05,183,-0.00154721,,,
7756,-0.000783183,183,-0.00127244,,,
7757,-0.00228477,183,-0.00365726,,,
7758,-0.00114937,183,-0.00140333,,,
7759,-0.000831991,183,-0.0013456,,,
7760,0.000426279,183,-0.000633659,,,
7761,-0.00128115,183,-0.00300933,,,
7762,0.00420683,548,-0.00109877,,,
7763,-0.0146243,183,-0.0146243,,,
7764,-0.00492942,183,-0.00564259,,,
7765,0.000416192,183,-0.0023734,,,
7766,0.014213,183,-0.00029481,,,
7767,0.00147345,183,-0.000954502,,,
7768,0.0167045,1097,-0.00665691,,,
7769,-0.00420677,183,-0.00516907,,,
7770,-0.0140109,367,-0.0140109,,,
7771,-0.00130852,183,-0.00130852,,,
7772,-0.000319021,183,-0.000761754,,,
7773,0.000949979,1097,-0.00123274,,,
7774,0.00978662,183,-0.00100222,,,
7775,-0.00446445,183,-0.00590821,,,
7776,-0.00319429,1097,-0.0101324,,,
7777,-0.0054447,183,-0.00552148,,,
7778,0.00181832,183,-0.000971554,,,
7779,0.000540953,183,-0.000797078,,,
7780,-0.00497476,183,-0.00497476,,,
7781,-0.00155821,183,-0.00183011,,,
7782,-0.0146234,913,-0.0191953,,,
7783,0.00758264,367,-0.000363587,,,
7784,0.000254954,183,-0.000986782,,,
7785,0.00359467,183,-0.000150903,,,
7786,0.00011237,183,-0.00127976,,,
7787,-0.00197749,183,-0.00342316,,,
7788,0.00660619,548,-0.00831263,,,
7789,-0.00110705,183,-0.00120193,,,
7790,0.026271,367,-0.00695385,,,
7791,0.000347774,183,-0.00508605,,,
7792,0.000923884,183,-0.000574341,,,
7793,-3.81E-05,913,-0.00893456,,,
7794,-0.00130748,548,-0.0036849,,,
7795,-0.0020215,183,-0.00228067,,,
7796,0.000612754,183,-0.00130279,,,
7797,0.00319831,183,-0.000682656,,,
7798,0.0028168,183,-0.00147261,,,
7799,0.00574677,367,-0.00216933,,,
7800,0.00648724,732,-0.00149016,,,
7801,0.000756646,183,-0.00166353,,,
7802,0.000704759,183,-0.00313906,,,
7803,-0.000679551,183,-0.001126,,,
7804,-0.00331785,183,-0.00414768,,,
7805,0.00269211,1097,0,,,
7806,-0.00291443,183,-0.00305331,,,
7807,0.00106354,183,-0.00144864,,,
7808,0.00180596,183,-0.00131263,,,
7809,-0.000273372,183,-0.00276206,,,
7810,0.00336012,183,-0.000270173,,,
7811,4.65E-05,183,-0.000609188,,,
7812,-0.00264897,183,-0.00421683,,,
7813,0.00352392,183,-0.000293416,,,
7814,-0.0266834,183,-0.0266834,,,
7815,-0.00270316,183,-0.00343855,,,
7816,0.00849866,1097,-0.00118934,,,
7817,-0.00149863,183,-0.00368216,,,
7818,-0.00254375,183,-0.00259356,,,
7819,-0.00337587,183,-0.00481923,,,
7820,-0.020132,367,-0.020132,,,
7821,0.00135402,183,-0.000913836,,,
7822,-0.00440892,183,-0.00673856,,,
7823,-0.0244206,1097,-0.0252612,,,
7824,-0.00112945,183,-0.00126374,,,
7825,-0.000277222,183,-0.00141028,,,
7826,-0.000494576,183,-0.00160769,,,
7827,-0.00197519,183,-0.00336577,,,
7828,-0.00965154,1097,-0.0241319,,,
7829,-0.0219288,913,-0.0220449,,,
7830,0.00112773,183,-0.000564341,,,
7831,-0.0357516,1097,-0.045834,,,
7832,-0.00389531,183,-0.00389531,,,
7833,-0.00949787,183,-0.0113194,,,
7834,0.000728626,367,-0.00288121,,,
7835,-0.00265897,367,-0.0058298,,,
7836,0.00107665,183,-0.000320946,,,
7837,-0.00103126,183,-0.00340219,,,
7838,0.00313576,183,0,,,
7839,-0.0093125,913,-0.0168013,,,
7840,-0.00325106,913,-0.0072496,,,
7841,-0.0394168,1097,-0.0394168,,,
7842,0.00170602,183,0,,,
7843,-0.00690342,913,-0.00887295,,,
7844,-0.00287005,183,-0.00583744,,,
7845,0.010425,183,-0.000414647,,,
7846,-0.00141326,183,-0.00231585,,,
7847,-0.00296253,183,-0.00539681,,,
7848,-0.00318178,367,-0.00573138,,,
7849,0.000174056,183,-0.000235651,,,
7850,0.00124944,183,-0.000797643,,,
7851,0.0295928,548,-0.00226551,,,
7852,-0.00098192,183,-0.00102315,,,
7853,-0.00172096,183,-0.0018779,,,
7854,-0.00320341,183,-0.00460161,,,
7855,-0.00519715,183,-0.00587876,,,
7856,0.000123673,183,-0.00125154,,,
7857,-0.00400803,367,-0.00632165,,,
7858,0.00262033,183,-0.000126524,,,
7859,0.00476119,183,-0.000330866,,,
7860,-0.00192508,367,-0.00358202,,,
7861,-7.32E-05,183,-0.00148927,,,
7862,0.00110053,183,-0.00101075,,,
7863,0.00256259,183,-0.000585169,,,
7864,0.000564147,183,-0.00135813,,,
7865,0.00414683,913,-0.00216616,,,
7866,-0.00528746,183,-0.00649574,,,
7867,-0.00132036,183,-0.00278723,,,
7868,0.0112999,183,-0.00421018,,,
7869,-0.0022964,183,-0.00336775,,,
7870,0.00118439,183,-5.97E-05,,,
7871,-0.000304583,183,-0.00244121,,,
7872,0.000426572,183,-0.00116237,,,
7873,-0.00466831,1097,-0.00466831,,,
7874,0.00421529,183,-9.02E-05,,,
7875,-0.00234624,183,-0.00720517,,,
7876,0.00141204,183,-0.000854889,,,
7877,-0.00148521,548,-0.00304737,,,
7878,-0.000847797,183,-0.00152849,,,
7879,0.000892286,183,-0.000683717,,,
7880,-0.00633631,183,-0.00633631,,,
7881,0.011217,183,-0.0015872,,,
7882,0.00112535,183,-0.000418961,,,
7883,0.00095433,183,-0.0013473,,,
7884,0.00155697,183,-3.16E-05,,,
7885,-0.00323395,183,-0.0046249,,,
7886,-0.0217953,183,-0.0217953,,,
7887,-0.0272659,1097,-0.0272659,,,
7888,0.00328077,183,-0.00178717,,,
7889,-0.00230777,183,-0.00247039,,,
7890,0.00149907,183,-0.00115691,,,
7891,-0.00158703,183,-0.00162197,,,
7892,-0.000286948,548,-0.00493699,,,
7893,7.84E-05,183,-0.000805945,,,
7894,0.0260574,367,-3.60E-05,,,
7895,0.00152133,183,-0.00222968,,,
7896,0.00267079,183,-0.000914954,,,
7897,-0.0793851,1097,-0.0793851,,,
7898,0.000178254,183,-0.00533243,,,
7899,-0.0114896,1097,-0.011914,,,
7900,-0.0010246,183,-0.00402537,,,
7901,-0.00178009,183,-0.00252744,,,
7902,-0.000691468,183,-0.00215493,,,
7903,-0.0012319,183,-0.00125892,,,
7904,-0.00364569,183,-0.00544478,,,
7905,-0.000769959,913,-0.00867734,,,
7906,0.00828328,367,-0.00170444,,,
7907,-0.000648931,183,-0.00164888,,,
7908,-0.00171903,183,-0.00226348,,,
7909,-0.000879242,183,-0.00302545,,,
7910,-0.00663503,913,-0.00778355,,,
7911,-0.00719295,183,-0.00719295,,,
7912,0.0166222,913,-7.24E-05,,,
7913,-0.00233974,1097,-0.00252101,,,
7914,-0.0191801,1097,-0.0228043,,,
7915,0.000424827,183,-4.38E-05,,,
7916,0.00822219,1097,-0.000365424,,,
7917,-0.000516682,183,-0.00166776,,,
7918,0.00306853,183,-0.00212004,,,
7919,-0.00334405,183,-0.00334405,,,
7920,0.00317013,732,-0.00438036,,,
7921,0.00259375,183,-0.000101292,,,
7922,-0.00168159,183,-0.00192968,,,
7923,0.00306262,183,-0.000286355,,,
7924,0.00271203,183,-0.000665532,,,
7925,-0.00112797,183,-0.00435703,,,
7926,-0.0097225,548,-0.0103114,,,
7927,0.00236205,548,-0.00210636,,,
7928,0.00594253,732,-0.00487869,,,
7929,-0.00241698,183,-0.00300503,,,
7930,0.00687641,1097,-0.00106702,,,
7931,-0.0015075,183,-0.00256151,,,
7932,-0.00434649,367,-0.00434649,,,
7933,-0.00517388,1097,-0.00517388,,,
7934,0.000634793,183,-0.0013043,,,
7935,-0.00559687,548,-0.00810735,,,
7936,5.43E-07,367,-0.00392607,,,
7937,-0.00357788,183,-0.00385677,,,
7938,0.00166229,183,-0.000985828,,,
7939,-0.00292832,183,-0.00340346,,,
7940,-0.00246524,183,-0.00288724,,,
7941,-0.00566379,548,-0.00566379,,,
7942,-0.000524634,183,-0.00194857,,,
7943,-0.0028955,183,-0.00324012,,,
7944,-0.00219955,183,-0.00238943,,,
7945,-0.00060913,183,-0.00154869,,,
7946,0.00435875,1097,-0.0013316,,,
7947,0.0220591,732,-0.00534859,,,
7948,0.000983582,183,-0.000566358,,,
7949,0.00152466,183,-0.00122458,,,
7950,-0.0169612,1097,-0.0182243,,,
7951,0.000290069,183,-0.000635169,,,
7952,-0.00328295,183,-0.00357311,,,
7953,0.000628146,913,-0.0047679,,,
7954,-0.00106022,183,-0.00116232,,,
7955,-0.0148881,183,-0.0148881,,,
7956,-5.97E-05,183,-0.000843713,,,
7957,-0.00313159,367,-0.0038041,,,
7958,0.00252208,183,-0.000595898,,,
7959,3.65E-05,367,-0.00112813,,,
7960,-0.00117568,183,-0.00228469,,,
7961,0.00344828,183,-0.0040931,,,
7962,-0.00140371,183,-0.00219837,,,
7963,-0.00287492,183,-0.00318852,,,
7964,-0.00282131,183,-0.00291503,,,
7965,-0.0148627,548,-0.0148627,,,
7966,-0.00149868,183,-0.00203281,,,
7967,0.000483684,183,-0.000356844,,,
7968,-0.00235939,183,-0.00504483,,,
7969,0.000282951,183,-0.00192412,,,
7970,-0.0132469,1097,-0.0139584,,,
7971,0.0010602,183,-0.00110171,,,
7972,0.00804526,913,-0.00240194,,,
7973,0.00502328,548,-0.000665649,,,
7974,-0.00338574,183,-0.0033942,,,
7975,0.00142188,183,-0.000454306,,,
7976,-1.07E-05,183,-0.00204429,,,
7977,0.0013799,183,-0.000256052,,,
7978,0.000265656,183,-0.00168391,,,
7979,0.00269175,183,-0.0013262,,,
7980,-0.0139907,1097,-0.0152899,,,
7981,0.00152741,183,-0.00054713,,,
7982,-0.0128509,1097,-0.0130483,,,
7983,-0.000570052,183,-0.00133065,,,
7984,-0.00413466,183,-0.00520255,,,
7985,0.00216161,183,-9.51E-05,,,
7986,0.000750427,183,-0.00015996,,,
7987,0.00382309,548,-0.00154143,,,
7988,0.00207405,183,-0.000644685,,,
7989,-0.000895833,183,-0.00376811,,,
7990,0.000696019,183,-0.0020617,,,
7991,0.00979568,732,-0.000212923,,,
7992,-0.00221274,183,-0.00237856,,,
7993,-0.000783285,732,-0.00301489,,,
7994,0.0016655,183,-0.00046102,,,
7995,0.00139283,183,-0.000998321,,,
7996,0.000306428,183,-0.000703544,,,
7997,0.00199887,1097,-0.000345152,,,
7998,-0.00085666,183,-0.00117626,,,
7999,-0.000222043,183,-0.00131195,,,
8000,-0.00230798,183,-0.00337775,,,
8001,0.000636387,183,-0.000156762,,,
8002,-0.00287543,183,-0.00311286,,,
8003,0.00469262,183,-0.000349994,,,
8004,0.00106447,183,-0.0017482,,,
8005,-0.0015912,183,-0.001746,,,
8006,0.00317577,183,-0.000500557,,,
8007,0.00316743,183,-0.00190046,,,
8008,-0.00347189,183,-0.00383325,,,
8009,-0.0237166,183,-0.0237166,,,
8010,-0.032614,913,-0.0326164,,,
8011,-0.000735213,183,-0.00174188,,,
8012,0.00246692,183,-0.000317652,,,
8013,-0.000423762,183,-0.000524209,,,
8014,-0.00127056,183,-0.00182491,,,
8015,0.00613602,367,-0.000940969,,,
8016,-0.00320193,183,-0.00320817,,,
8017,0.00785893,732,-0.00127838,,,
8018,-5.71E-06,183,-0.00322615,,,
8019,0.0324387,367,-0.00556545,,,
8020,0.0339501,367,-0.000695517,,,
8021,-0.000517416,183,-0.00119087,,,
8022,0.00189407,183,-0.00243888,,,
8023,-0.000871769,183,-0.00152324,,,
8024,0.00262823,183,-0.000365845,,,
8025,0.0053448,1097,-0.0138756,,,
8026,0.00084695,183,-0.000861825,,,
8027,0.00161304,183,-9.66E-05,,,
8028,-0.00305979,183,-0.00336013,,,
8029,0.000933607,183,-0.0004905,,,
8030,-0.00314495,732,-0.0100087,,,
8031,0.00221854,183,-0.00171916,,,
8032,-0.00105405,183,-0.00197177,,,
8033,0.00452972,183,0,,,
8034,0.000479973,183,-9.92E-05,,,
8035,0.0102792,367,-0.000835354,,,
8036,0.00350259,183,-0.000780622,,,
8037,-0.00539194,1097,-0.0069891,,,
8038,0.00266677,183,-0.000697431,,,
8039,0.000417931,183,-3.46E-05,,,
8040,0.000368753,183,-0.000462038,,,
8041,0.00121262,183,-0.00043031,,,
8042,-0.00510828,913,-0.00996134,,,
8043,-0.00278233,183,-0.00350692,,,
8044,0.000576772,183,-0.000690184,,,
8045,-0.00108006,183,-0.00286009,,,
8046,-6.51E-05,183,-0.00214325,,,
8047,0.00280688,183,-0.0019339,,,
8048,-0.00339304,183,-0.00385516,,,
8049,0.000709206,183,-0.00014247,,,
8050,0.00206668,183,0,,,
8051,-0.00990868,732,-0.0114792,,,
8052,0.00408156,183,-0.000547239,,,
8053,0.00100967,183,-0.000641883,,,
8054,-0.00597909,183,-0.00659606,,,
8055,-0.00982397,183,-0.00982397,,,
8056,0.0020774,183,-0.000496451,,,
8057,-0.024545,183,-0.024545,,,
8058,-0.00011338,183,-0.00215182,,,
8059,-0.00256077,183,-0.00321863,,,
8060,-0.00295577,367,-0.00396072,,,
8061,0.0026397,183,-0.00115511,,,
8062,0.00351384,183,-0.000662619,,,
8063,0.00409456,548,-0.00249568,,,
8064,-0.00242693,183,-0.00275784,,,
8065,-0.000959761,183,-0.00193231,,,
8066,-0.0304911,1097,-0.0307444,,,
8067,-0.00085717,183,-0.00259613,,,
8068,-0.00215469,183,-0.00384372,,,
8069,0.00697832,367,-0.000641079,,,
8070,-0.000587023,183,-0.00209194,,,
8071,-0.00286871,183,-0.00305867,,,
8072,0.0358229,732,-0.000598514,,,
8073,-0.00606133,1097,-0.00752545,,,
8074,-0.00277467,367,-0.00380584,,,
8075,0.00119846,183,-0.00179717,,,
8076,0.00279443,548,-0.0014323,,,
8077,0.0030511,548,-0.00134785,,,
8078,-0.00227394,183,-0.00268314,,,
8079,-0.00112353,183,-0.00112353,,,
8080,0.0016643,183,0,,,
8081,0.000599733,183,-0.00112354,,,
8082,-0.000605728,183,-0.00127168,,,
8083,0.00098485,548,-0.00146703,,,
8084,-0.023758,1097,-0.0241204,,,
8085,0.000152009,183,0,,,
8086,-0.000415294,367,-0.0037955,,,
8087,-0.00290555,183,-0.00306047,,,
8088,-0.0136969,183,-0.0136969,,,
8089,-0.0023121,183,-0.00511729,,,
8090,0.00465752,367,-0.000866101,,,
8091,-0.00115648,183,-0.00115648,,,
8092,-0.0044546,183,-0.0044546,,,
8093,-0.00124276,183,-0.00206675,,,
8094,0.00047723,183,-0.000391658,,,
8095,-0.00889008,183,-0.00889008,,,
8096,0.00201459,183,-0.000288642,,,
8097,0.00147348,183,-0.00105434,,,
8098,0.00124194,183,-0.00210449,,,
8099,0.000266195,183,-0.00204945,,,
8100,-0.000633147,183,-0.000764194,,,
8101,-0.0253271,183,-0.0253271,,,
8102,-0.00345109,548,-0.00345109,,,
8103,-0.00722905,367,-0.00722905,,,
8104,0.00192344,183,-0.00035188,,,
8105,-0.00697572,367,-0.00697572,,,
8106,0.000214675,183,-0.00107187,,,
8107,-0.00111939,183,-0.0014508,,,
8108,0.0012004,183,0,,,
8109,-0.00122244,183,-0.00158435,,,
8110,0.00289524,732,-0.00791847,,,
8111,-0.00273081,732,-0.00721153,,,
8112,-0.00264683,183,-0.00283243,,,
8113,-0.0120032,1097,-0.0120708,,,
8114,-0.00311115,1097,-0.00335721,,,
8115,-0.0125824,548,-0.0125824,,,
8116,0.0357298,1097,-0.00629743,,,
8117,0.00489822,183,-0.000409953,,,
8118,-0.00151825,367,-0.00261866,,,
8119,0.00336634,183,-0.00033729,,,
8120,0.0009983,183,-0.00118947,,,
8121,0.00876034,367,-0.00112474,,,
8122,-0.000115741,183,-0.000501448,,,
8123,0.000141688,183,0,,,
8124,-0.0148833,1097,-0.0148833,,,
8125,-0.00361377,548,-0.00765679,,,
8126,0.00214853,183,-0.00183166,,,
8127,-7.75E-05,183,-0.00135245,,,
8128,0.00299172,367,-0.00606217,,,
8129,-0.00156843,367,-0.00342819,,,
8130,-0.00135989,913,-0.00467317,,,
8131,0.0076415,1097,-0.00107657,,,
8132,-0.00377527,183,-0.00517395,,,
8133,-0.00147411,183,-0.00365447,,,
8134,-0.000286071,183,-0.000723357,,,
8135,-0.00309244,1097,-0.0031568,,,
8136,0.0162899,367,-0.00144967,,,
8137,0.00292053,183,-0.000656056,,,
8138,0.00208293,183,-0.000332401,,,
8139,0.00145322,183,-0.000251649,,,
8140,0.0234168,183,-0.00513424,,,
8141,0.00127297,183,-0.000576392,,,
8142,-0.00184929,183,-0.00324092,,,
8143,7.08E-05,183,-0.000978914,,,
8144,-0.00265032,183,-0.0030504,,,
8145,-0.000576266,183,-0.00107943,,,
8146,-0.000712397,183,-0.0011393,,,
8147,0.000595017,183,-0.000162532,,,
8148,-0.00120015,183,-0.00297292,,,
8149,-0.00771894,183,-0.00771894,,,
8150,-0.000779063,183,-0.00341582,,,
8151,-0.00139019,183,-0.00139019,,,
8152,0.00199687,183,-0.00233321,,,
8153,-0.00208861,183,-0.00296086,,,
8154,0.001097,183,-0.000420416,,,
8155,0.000496933,183,-0.0012068,,,
8156,0.0010274,183,-0.00133634,,,
8157,-0.000256664,183,-0.00673644,,,
8158,-0.00141442,183,-0.00167637,,,
8159,0.000250967,183,-0.00132919,,,
8160,0.000283968,1097,-0.00481414,,,
8161,-0.00250962,183,-0.00251861,,,
8162,0.00399374,183,-0.000930028,,,
8163,-0.00365091,183,-0.00365091,,,
8164,0.00110764,1097,-0.0021124,,,
8165,-1.98E-05,732,-0.00462365,,,
8166,-0.0100473,183,-0.0100473,,,
8167,-0.0108926,367,-0.0108926,,,
8168,0.00772961,183,-0.00052043,,,
8169,-0.010755,1097,-0.016218,,,
8170,0.00293551,367,-0.00042773,,,
8171,-0.0033877,183,-0.00358168,,,
8172,-0.00657974,183,-0.00810614,,,
8173,0.00249617,183,-0.000296654,,,
8174,0.00564597,1097,-0.000356886,,,
8175,0.00483085,367,-0.0010216,,,
8176,-0.000283709,183,-0.000990386,,,
8177,0.000958829,183,-0.000342111,,,
8178,0.0073012,367,-0.00291692,,,
8179,0.0042937,183,-0.00135421,,,
8180,-0.00271279,183,-0.00418523,,,
8181,-0.0180508,1097,-0.018924,,,
8182,-0.00110408,183,-0.00184458,,,
8183,-0.00490109,367,-0.00565904,,,
8184,0.000332354,183,-0.00127627,,,
8185,0.00186759,183,-0.000205855,,,
8186,0.00218342,183,0,,,
8187,0.00229272,548,-0.00664427,,,
8188,1.82E-05,183,-0.00265891,,,
8189,-0.00202493,732,-0.00682625,,,
8190,-0.000376522,183,-0.00108894,,,
8191,0.000718562,183,-0.000454512,,,
8192,0.00230606,183,-0.00130928,,,
8193,0.00888007,367,-0.00164705,,,
8194,0.00139598,183,-0.000432706,,,
8195,0.000547857,183,-0.000485951,,,
8196,-0.00825641,913,-0.010072,,,
8197,0.0031127,183,-0.000198821,,,
8198,0.00712569,183,-0.00159897,,,
8199,-0.00215018,183,-0.00217392,,,
8200,-0.00645228,183,-0.0117493,,,
8201,0.00241419,913,-0.0022265,,,
8202,-0.00238501,183,-0.00407375,,,
8203,0.00434741,183,-0.00210591,,,
8204,0.00101258,183,-0.000598833,,,
8205,0.000376661,183,-0.000582913,,,
8206,-0.000362608,183,-0.000367422,,,
8207,0.00175209,1097,-0.000645297,,,
8208,-0.00384774,183,-0.00535987,,,
8209,0.00315512,183,-0.00153401,,,
8210,0.00180208,732,-0.0105662,,,
8211,-0.00137006,1097,-0.00230184,,,
8212,-0.000937383,183,-0.00160092,,,
8213,-0.00857458,183,-0.00857458,,,
8214,0.00407522,548,-0.00567381,,,
8215,0.018177,1097,-0.00178924,,,
8216,-0.00114409,183,-0.00138425,,,
8217,0.0053318,913,-0.00327854,,,
8218,-0.00586636,1097,-0.00619152,,,
8219,0.00263415,183,-0.000182292,,,
8220,-0.00914197,183,-0.00914197,,,
8221,-0.000799691,183,-0.00180244,,,
8222,-0.00131496,183,-0.00173158,,,
8223,0.0016225,183,-0.000149695,,,
8224,-0.00168292,367,-0.00414068,,,
8225,0.00104616,183,-0.00173473,,,
8226,0.000162115,183,-0.00167962,,,
8227,0.00149694,183,-0.000143371,,,
8228,-0.00840308,183,-0.008683,,,
8229,-0.00254264,183,-0.00330645,,,
8230,-0.00564471,732,-0.00955106,,,
8231,0.00434,183,-0.000483987,,,
8232,-0.0012084,183,-0.00223457,,,
8233,0.00508712,548,-0.00322464,,,
8234,-0.00459209,183,-0.00624767,,,
8235,-0.00213049,183,-0.00213049,,,
8236,-0.00308082,183,-0.00425501,,,
8237,-0.000948817,183,-0.00097006,,,
8238,-0.00630784,183,-0.00630784,,,
8239,0.00797964,183,-0.00337238,,,
8240,-0.0070252,183,-0.00773705,,,
8241,-0.00461494,367,-0.00461494,,,
8242,0.00203232,183,-0.000313458,,,
8243,-0.000360974,183,-0.00235348,,,
8244,0.00107626,183,-0.000709787,,,
8245,-0.012457,1097,-0.0128671,,,
8246,-0.000623928,183,-0.000926992,,,
8247,-0.00325914,183,-0.00449691,,,
8248,0.00235514,183,-0.00030121,,,
8249,-0.00943289,1097,-0.0115343,,,
8250,-0.00233988,183,-0.00491139,,,
8251,-0.00949723,913,-0.00959976,,,
8252,0.00116067,183,-0.000261155,,,
8253,0.00688814,732,-0.00212998,,,
8254,0.00550273,183,-0.000847513,,,
8255,0.00297393,367,-0.00246691,,,
8256,-0.00258831,1097,-0.00515239,,,
8257,0.00142899,183,-0.0015002,,,
8258,0.00270385,367,-0.00198041,,,
8259,0.00179324,183,-0.00200326,,,
8260,0.000842814,183,-0.000374023,,,
8261,0.00126352,183,-0.000392379,,,
8262,0.00299689,183,0,,,
8263,-0.00286764,183,-0.003429,,,
8264,0.00269183,183,-0.00126839,,,
8265,-0.00205474,183,-0.003496,,,
8266,0.00994055,1097,-0.0015999,,,
8267,-0.000707049,183,-0.00119777,,,
8268,-0.000559376,367,-0.00538904,,,
8269,0.00413064,183,-0.000590348,,,
8270,0.00265861,1097,-0.000593163,,,
8271,-0.00552578,183,-0.00556555,,,
8272,-0.00235469,183,-0.00306052,,,
8273,0.000470654,183,-0.0024176,,,
8274,-0.00394544,183,-0.00401307,,,
8275,-0.000913999,183,-0.00334958,,,
8276,-0.00315568,183,-0.00315568,,,
8277,-0.00290415,183,-0.00375108,,,
8278,-0.0012991,183,-0.00164345,,,
8279,-0.00409736,183,-0.00419929,,,
8280,-0.0109361,913,-0.012606,,,
8281,-0.00365917,183,-0.00477838,,,
8282,-0.00189893,183,-0.00218992,,,
8283,0.00175561,183,-0.000727396,,,
8284,0.0094534,548,-0.00454278,,,
8285,0.00518779,183,0,,,
8286,0.00130684,183,-0.000371708,,,
8287,0.0260601,1097,-0.0124412,,,
8288,0.000735799,183,-0.00181323,,,
8289,-0.0084428,548,-0.00986805,,,
8290,-0.00466986,183,-0.00538264,,,
8291,0.00461907,367,-0.0014223,,,
8292,-0.00198434,183,-0.00211188,,,
8293,-0.00237812,183,-0.00275191,,,
8294,-0.00115491,183,-0.00173315,,,
8295,-0.00442904,183,-0.00482164,,,
8296,0.000770593,183,0,,,
8297,0.0074028,183,-0.00105092,,,
8298,-0.0105891,1097,-0.0108589,,,
8299,-0.00383879,1097,-0.00587803,,,
8300,-0.00395409,183,-0.00400336,,,
8301,-0.000337315,367,-0.00296209,,,
8302,-0.000337694,548,-0.000719699,,,
8303,0.00276974,183,-0.000353231,,,
8304,0.00383654,183,-0.000632757,,,
8305,0.000232273,183,-0.000186935,,,
8306,0.00452594,183,-0.00552399,,,
8307,1.85E-05,183,-0.00104438,,,
8308,-0.00705055,183,-0.00705055,,,
8309,-0.00333914,1097,-0.00496969,,,
8310,0.00853952,367,0,,,
8311,0.000979592,183,-0.000298361,,,
8312,0.00469572,183,-0.00101456,,,
8313,-0.0240569,1097,-0.0240569,,,
8314,-0.000145586,183,-0.000970511,,,
8315,0.00558162,183,-0.000754715,,,
8316,-0.000427585,183,-0.00110505,,,
